C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C1,C20,C2,C3,C4,C5,C6,C7,C8,C9
GCF_001675145.1_ASM167514v1_genomic,0.688697626657382,0.753766440453656,0.838894428240727,0.899021516488435,0.963645172068884,1,1,0.997197057952745,1,1,0,1,0.0690034267499294,0.144943247449277,0.217948651919356,0.292333852114552,0.366717038758077,0.447749433328682,0.527887586411184,0.60463596538641
GCF_009909505.1_ASM990950v1_genomic,0.311302373342618,0.246233559546344,0.161105571759273,0.100978483511565,0.0363548279311158,0,0,0.00280294204725525,0,0,1,0,0.930996573250071,0.855056752550723,0.782051348080644,0.707666147885448,0.633282961241923,0.552250566671318,0.472112413588816,0.39536403461359
