C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C1,C20,C2,C3,C4,C5,C6,C7,C8,C9
strain1,0.48528508868275,0.534604101217502,0.588136369872507,0.640346900020875,0.692510505075634,0.745237906852651,0.802312554013295,0.856750657059208,0.916651684287198,0.977885664336952,0,1,0.0507383346422249,0.110960884496766,0.163347204825782,0.220484055359273,0.276930719349934,0.325430241360862,0.374741709808616,0.432220765360106
strain2,0.51471491131725,0.465395898782498,0.411863630127493,0.359653099979125,0.307489494924366,0.254762093147349,0.197687445986705,0.143249342940792,0.0833483157128017,0.0221143356630479,1,0,0.949261665357775,0.889039115503234,0.836652795174218,0.779515944640727,0.723069280650066,0.674569758639138,0.625258290191384,0.567779234639894
