C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C1,C20,C2,C3,C4,C5,C6,C7,C8,C9
strain1,0.514505915133665,0.465135258255584,0.411614332335242,0.359363588828711,0.307161238938675,0.254457178682927,0.197327473973434,0.142934663515379,0.0828297251407387,0.0215770951564763,1,0,0.949263831934678,0.888980738435732,0.836548234360708,0.779443144051294,0.72293868592007,0.674425538748866,0.625086060037912,0.567564842946386
strain2,0.485494084866335,0.534864741744416,0.588385667664758,0.64063641117129,0.692838761061325,0.745542821317073,0.802672526026566,0.857065336484621,0.917170274859261,0.978422904843524,0,1,0.0507361680653217,0.111019261564268,0.163451765639292,0.220556855948706,0.27706131407993,0.325574461251134,0.374913939962088,0.432435157053614
